layerSize,device,timestamp,value
8,4,33220.6,6469.7265625
8,4,33222.0,7659.912109375
8,4,33243.2,6500.244140625
8,4,33244.8,7751.46484375
8,4,33255.8,6515.5029296875
8,4,33257.4,7873.53515625
8,4,33281.4,6423.9501953125
8,4,33303.4,7766.7236328125
8,4,33315.6,6591.796875
8,4,33316.0,7904.052734375
8,4,33316.6,6576.5380859375
8,4,33326.2,7781.982421875
8,4,33326.6,6515.5029296875
8,4,33329.0,7675.1708984375
8,4,33329.6,6546.0205078125
8,4,33342.0,7583.6181640625
8,4,33351.0,6637.5732421875
8,4,33351.8,8026.123046875
8,4,33364.4,6530.76171875
8,4,33364.8,8087.158203125
8,4,33365.4,6484.9853515625
8,4,33377.8,7522.5830078125
8,4,33396.0,6530.76171875
8,4,33397.8,7705.6884765625
8,4,33400.0,6500.244140625
8,4,33400.6,7812.5
8,4,33401.2,6652.83203125
8,4,33410.8,7766.7236328125
8,4,33427.2,6484.9853515625
8,4,33436.4,7904.052734375
8,4,33437.0,6652.83203125
8,4,33449.4,7614.1357421875
8,4,33471.4,6500.244140625
8,4,33472.2,8026.123046875
8,4,33473.4,6500.244140625
8,4,33495.0,7797.2412109375
8,4,33507.6,6469.7265625
8,4,33508.0,8102.4169921875
8,4,33508.6,6454.4677734375
8,4,33521.0,7644.6533203125
8,4,33539.2,6454.4677734375
8,4,33543.8,7720.947265625
8,4,33547.8,6484.9853515625
8,4,33554.0,7690.4296875
8,4,33554.8,6439.208984375
8,4,33580.0,7553.1005859375
8,4,33592.0,6515.5029296875
8,4,33592.6,7843.017578125
8,4,33600.0,6591.796875
8,4,33615.4,7598.876953125
8,4,33615.6,6515.5029296875
8,4,33615.8,7614.1357421875
8,4,33616.6,6423.9501953125
8,4,33628.4,7797.2412109375
8,4,33645.2,6454.4677734375
8,4,33651.2,8041.3818359375
8,4,33664.8,6423.9501953125
8,4,33684.2,7873.53515625
8,4,33685.0,6652.83203125
8,4,33687.0,7843.017578125
8,4,33687.6,6683.349609375
8,4,33697.2,7431.0302734375
8,4,33706.6,6637.5732421875
8,4,33707.0,7461.5478515625
8,4,33709.4,6500.244140625
8,4,33709.8,7888.7939453125
8,4,33716.0,6561.279296875
8,4,33745.6,7843.017578125
8,4,33747.6,6515.5029296875
8,4,33758.6,7781.982421875
8,4,33763.2,6439.208984375
8,4,33768.8,7415.771484375
8,4,33780.8,6530.76171875
8,4,33781.4,7843.017578125
8,4,33782.8,6561.279296875
8,4,33791.6,7781.982421875
8,4,33805.4,6500.244140625
8,4,33817.2,7919.3115234375
8,4,33818.0,6546.0205078125
8,4,33827.4,7797.2412109375
8,4,33839.6,6469.7265625
8,4,33853.0,8056.640625
8,4,33870.2,4898.0712890625
8,4,33872.2,5249.0234375
8,4,33887.8,4943.84765625
8,4,33888.2,5187.98828125
8,4,33893.8,4928.5888671875
8,4,33904.8,5249.0234375
8,4,33909.4,4974.365234375
8,4,33909.8,5203.2470703125
8,4,33914.4,4959.1064453125
8,4,33916.8,5187.98828125
8,4,33918.4,4943.84765625
8,4,33942.0,5249.0234375
8,4,33946.6,4928.5888671875
8,4,33947.4,5249.0234375
8,4,33948.6,4913.330078125
8,4,33975.6,5233.7646484375
8,4,33976.2,4913.330078125
8,4,33978.2,5249.0234375
8,4,33993.8,4943.84765625
8,4,34007.8,5249.0234375
8,4,34024.0,4928.5888671875
8,4,34024.4,5249.0234375
8,4,34026.0,4928.5888671875
8,4,34028.4,5249.0234375
8,4,34043.6,4928.5888671875
8,4,34046.6,5249.0234375
8,4,34066.8,4928.5888671875
8,4,34076.2,5264.2822265625
8,4,34077.8,4989.6240234375
8,4,34088.2,5249.0234375
8,4,34105.4,4959.1064453125
8,4,34113.4,5249.0234375
8,4,34117.0,4928.5888671875
8,4,34117.4,5218.505859375
8,4,34119.0,4928.5888671875
8,4,34119.4,5218.505859375
8,4,34120.0,4928.5888671875
8,4,34123.4,5218.505859375
8,4,34124.0,4913.330078125
8,4,34137.0,5233.7646484375
8,4,34152.6,4913.330078125
8,4,34157.6,5325.3173828125
8,4,34160.2,4989.6240234375
8,4,34160.6,5233.7646484375
8,4,34175.8,4943.84765625
8,4,34177.4,5233.7646484375
8,4,34197.8,5065.91796875
8,4,34198.8,5218.505859375
8,4,34199.4,4943.84765625
8,4,34209.4,5264.2822265625
8,4,34227.0,4913.330078125
8,4,34230.4,5203.2470703125
8,4,34231.0,4898.0712890625
8,4,34274.6,5279.541015625
8,4,34279.8,4913.330078125
8,4,34281.2,5249.0234375
8,4,34287.8,4913.330078125
8,4,34288.2,5218.505859375
8,4,34289.8,4943.84765625
8,4,34319.4,5279.541015625
8,4,34326.0,4974.365234375
8,4,34341.0,5264.2822265625
8,4,34361.6,4959.1064453125
8,4,34363.6,5233.7646484375
8,4,34365.2,4913.330078125
8,4,34366.6,5233.7646484375
8,4,34367.2,4913.330078125
8,4,34387.2,5233.7646484375
8,4,34391.8,4898.0712890625
8,4,34410.8,5233.7646484375
8,4,34412.4,4928.5888671875
8,4,34424.4,5249.0234375
8,4,34461.2,4913.330078125
8,4,34462.6,5218.505859375
8,4,34463.2,4928.5888671875
8,4,34477.2,5233.7646484375
8,4,34482.8,4928.5888671875
8,4,34485.8,5233.7646484375
8,4,34510.4,4959.1064453125
8,4,34532.4,5264.2822265625
8,4,34541.6,4898.0712890625
8,4,34556.6,5279.541015625
8,4,34559.2,4928.5888671875
8,4,34571.2,5249.0234375
8,4,34587.8,4959.1064453125
8,4,34588.2,5203.2470703125
8,4,34593.8,4959.1064453125
8,4,34602.8,5249.0234375
8,4,34603.4,4989.6240234375
8,4,34604.8,5233.7646484375
8,4,34617.4,4989.6240234375
8,4,34619.4,5233.7646484375
8,4,34621.0,4913.330078125
8,4,34621.4,5218.505859375
8,4,34625.0,4928.5888671875
8,4,34637.0,5279.541015625
8,4,34648.6,4913.330078125
8,4,34666.6,5249.0234375
8,4,34672.2,4928.5888671875
8,4,34684.2,5264.2822265625
8,4,34699.4,4928.5888671875
8,4,34706.8,5233.7646484375
8,4,34709.4,4943.84765625
8,4,34718.4,5249.0234375
8,4,34720.0,4913.330078125
8,4,34738.0,5264.2822265625
8,4,34743.6,4943.84765625
8,4,34746.6,5310.05859375
8,4,34758.2,4989.6240234375
8,4,34781.2,5233.7646484375
8,4,34781.8,4959.1064453125
8,4,34792.8,5249.0234375
8,4,34802.4,4913.330078125
8,4,34810.0,5233.7646484375
8,4,34825.0,4928.5888671875
8,4,34830.0,5233.7646484375
8,4,34847.6,4959.1064453125
8,4,34851.6,5233.7646484375
8,4,34852.2,4928.5888671875
8,4,34854.6,5233.7646484375
8,4,34857.2,4943.84765625
8,4,34875.2,5279.541015625
8,4,34875.8,4928.5888671875
8,4,34879.2,5233.7646484375
8,4,34879.8,4928.5888671875
8,4,34881.2,5233.7646484375
8,4,34899.4,4959.1064453125
8,4,34921.4,5249.0234375
8,4,34926.0,4943.84765625
8,4,34927.4,5218.505859375
8,4,34929.0,4928.5888671875
8,4,34953.6,5233.7646484375
8,4,34955.2,4898.0712890625
8,4,34956.6,5233.7646484375
8,4,34963.2,4928.5888671875
8,4,34973.2,5264.2822265625
8,4,34979.8,4928.5888671875
8,4,34988.2,5233.7646484375
8,4,34988.8,4928.5888671875
8,4,35009.8,5218.505859375
8,4,35011.4,4913.330078125
8,4,35018.4,5264.2822265625
8,4,35039.0,4928.5888671875
8,4,35046.0,5310.05859375
8,4,35061.2,4928.5888671875
8,4,35061.6,5218.505859375
8,4,35083.8,4928.5888671875
8,4,35084.8,5233.7646484375
8,4,35107.4,4959.1064453125
8,4,35108.8,5218.505859375
8,4,35109.4,4974.365234375
8,4,35115.4,5310.05859375
8,4,35116.0,4943.84765625
8,4,35116.4,5233.7646484375
8,4,35140.6,4928.5888671875
8,4,35154.6,5249.0234375
8,4,35160.2,4928.5888671875
8,4,35167.2,5249.0234375
8,4,35181.8,4959.1064453125
8,4,35186.2,5218.505859375
8,4,35186.8,4928.5888671875
8,4,35192.8,5264.2822265625
8,4,35211.0,4928.5888671875
8,4,35214.4,5233.7646484375
8,4,35224.0,4943.84765625
8,4,35233.0,5249.0234375
8,4,35235.6,4928.5888671875
8,4,35242.0,5233.7646484375
8,4,35243.6,4913.330078125
8,4,35244.0,5233.7646484375
8,4,35245.6,4913.330078125
8,4,35248.6,5233.7646484375
8,4,35268.2,4928.5888671875
8,4,35280.2,5249.0234375
8,4,35322.0,4913.330078125
8,4,35323.4,5218.505859375
8,4,35324.0,4898.0712890625
8,4,35325.4,5233.7646484375
8,4,35327.0,4913.330078125
8,4,35343.0,5249.0234375
8,4,35344.6,4928.5888671875
8,4,35345.0,5233.7646484375
8,4,35351.6,4928.5888671875
8,4,35353.6,5218.505859375
8,4,35375.8,4943.84765625
8,4,35376.2,5233.7646484375
8,4,35376.8,4959.1064453125
8,4,35385.2,5249.0234375
8,4,35385.8,4989.6240234375
8,4,35411.8,5203.2470703125
8,4,35415.0,5111.6943359375
8,4,35417.4,5233.7646484375
8,4,35418.0,5111.6943359375
8,4,35418.4,5233.7646484375
8,4,35419.0,5111.6943359375
8,4,35419.4,5233.7646484375
8,4,35421.0,5111.6943359375
8,4,35421.4,5233.7646484375
8,4,35423.0,4943.84765625
8,4,35423.4,5218.505859375
8,4,35424.0,4928.5888671875
8,4,35425.4,5218.505859375
8,4,35426.0,4913.330078125
8,4,35431.4,5218.505859375
8,4,35432.0,4898.0712890625
8,4,35440.0,5264.2822265625
8,4,35474.8,4913.330078125
8,4,35480.2,5233.7646484375
8,4,35505.4,4898.0712890625
8,4,35517.4,5264.2822265625
8,4,35529.0,4943.84765625
8,4,35537.0,5249.0234375
8,4,35553.2,4913.330078125
8,4,35554.6,5233.7646484375
8,4,35555.2,4928.5888671875
8,4,35560.6,5233.7646484375
8,4,35577.8,4913.330078125
8,4,35580.2,5218.505859375
8,4,35580.8,4913.330078125
8,4,35581.4,5218.505859375
8,4,35599.4,4959.1064453125
8,4,35607.4,5233.7646484375
8,4,35608.0,4974.365234375
8,4,35609.4,5249.0234375
8,4,35615.0,4989.6240234375
8,4,35622.4,5264.2822265625
8,4,35632.6,4928.5888671875
8,4,35650.6,5249.0234375
8,4,35661.2,4913.330078125
8,4,35665.6,5233.7646484375
8,4,35666.2,4928.5888671875
8,4,35671.2,5264.2822265625
8,4,35674.8,4928.5888671875
8,4,35675.2,5218.505859375
8,4,35677.8,4928.5888671875
8,4,35679.2,5218.505859375
8,4,35689.8,4928.5888671875
8,4,35700.4,5279.541015625
8,4,35717.0,4974.365234375
8,4,35719.4,5249.0234375
8,4,35720.0,4974.365234375
8,4,35738.0,5249.0234375
8,4,35741.6,4928.5888671875
8,4,35743.0,5249.0234375
8,4,35743.6,4913.330078125
8,4,35744.0,5233.7646484375
8,4,35746.6,4928.5888671875
8,4,35763.6,5249.0234375
8,4,35772.2,4913.330078125
8,4,35787.2,5233.7646484375
8,4,35793.8,4913.330078125
8,4,35820.8,5233.7646484375
8,4,35827.4,4943.84765625
8,4,35830.8,5233.7646484375
8,4,35831.4,4928.5888671875
8,4,35831.8,5233.7646484375
8,4,35833.4,4898.0712890625
8,4,35836.4,5249.0234375
8,4,35861.0,4959.1064453125
8,4,35882.6,5218.505859375
8,4,35883.2,4943.84765625
8,4,35886.8,5233.7646484375
8,4,35887.2,4928.5888671875
8,4,35887.6,5218.505859375
8,4,35890.2,4943.84765625
8,4,35907.2,5218.505859375
8,4,35907.8,4928.5888671875
8,4,35910.2,5218.505859375
8,4,35910.8,4928.5888671875
8,4,35912.2,5249.0234375
8,4,35939.4,4943.84765625
8,4,35940.4,5264.2822265625
8,4,35967.6,4928.5888671875
8,4,35969.0,5233.7646484375
8,4,35972.6,4943.84765625
8,4,35984.0,5249.0234375
8,4,35996.2,4898.0712890625
8,4,36024.8,5264.2822265625
8,4,36044.4,4928.5888671875
8,4,36051.4,5310.05859375
8,4,36052.0,5004.8828125
8,4,36053.4,5310.05859375
8,4,36054.0,5096.435546875
8,4,36070.0,5249.0234375
8,4,36071.6,4913.330078125
8,4,36075.0,5249.0234375
8,4,36075.6,4943.84765625
8,4,36076.0,5233.7646484375
8,4,36076.6,4943.84765625
8,4,36094.6,5233.7646484375
8,4,36099.2,4913.330078125
8,4,36103.6,5233.7646484375
8,4,36104.2,4943.84765625
8,4,36118.2,5233.7646484375
8,4,36119.8,4943.84765625
8,4,36125.8,5249.0234375
8,4,36126.4,4959.1064453125
8,4,36127.8,5249.0234375
8,4,36129.4,4989.6240234375
8,4,36129.8,5233.7646484375
8,4,36130.4,4989.6240234375
8,4,36145.4,5233.7646484375
8,4,36147.0,4928.5888671875
8,4,36167.0,5249.0234375
8,4,36171.6,4898.0712890625
8,4,36185.6,5249.0234375
8,4,36187.2,4943.84765625
8,4,36193.2,5249.0234375
8,4,36209.4,4913.330078125
8,4,36209.8,5233.7646484375
8,4,36213.4,4913.330078125
8,4,36213.8,5218.505859375
8,4,36215.4,4928.5888671875
8,4,36215.8,5218.505859375
8,4,36237.0,5096.435546875
8,4,36237.4,5249.0234375
8,4,36239.0,5096.435546875
8,4,36240.4,5249.0234375
8,4,36242.0,4928.5888671875
8,4,36249.4,5218.505859375
8,4,36253.0,4913.330078125
8,4,36255.4,5218.505859375
8,4,36256.0,4913.330078125
8,4,36268.0,5264.2822265625
8,4,36280.6,4943.84765625
8,4,36281.0,5218.505859375
8,4,36304.8,4943.84765625
8,4,36307.2,5233.7646484375
8,4,36307.8,4943.84765625
8,4,36326.8,5233.7646484375
8,4,36327.4,4898.0712890625
8,4,36338.4,5264.2822265625
8,4,36357.0,4913.330078125
8,4,36357.4,5218.505859375
8,4,36360.0,4928.5888671875
8,4,36361.0,5218.505859375
8,4,36382.2,4959.1064453125
8,4,36385.6,5218.505859375
8,4,36386.2,4959.1064453125
8,4,36400.2,5233.7646484375
8,4,36402.8,4898.0712890625
8,4,36403.2,5218.505859375
8,4,36406.8,4913.330078125
8,4,36412.2,5233.7646484375
8,4,36412.8,4928.5888671875
8,4,36420.8,5249.0234375
8,4,36427.4,4943.84765625
8,4,36429.4,5249.0234375
8,4,36431.6,5126.953125
8,4,36444.4,5249.0234375
8,4,36445.0,5065.91796875
8,4,36448.4,5249.0234375
8,4,36450.0,5065.91796875
8,4,36453.4,5264.2822265625
8,4,36458.0,4913.330078125
8,4,36476.0,5249.0234375
8,4,36486.6,4943.84765625
8,4,36493.6,5249.0234375
8,4,36494.2,4959.1064453125
8,4,36515.2,5218.505859375
8,4,36515.8,4913.330078125
8,4,36524.8,5264.2822265625
8,4,36536.4,4959.1064453125
8,4,36552.4,5264.2822265625
8,4,36561.0,4959.1064453125
8,4,36567.0,5325.3173828125
8,4,36567.6,4974.365234375
8,4,36582.6,5249.0234375
8,4,36588.2,4898.0712890625
8,4,36593.2,5264.2822265625
8,4,36605.4,4928.5888671875
8,4,36605.8,5233.7646484375
8,4,36607.4,4928.5888671875
8,4,36634.4,5279.541015625
8,4,36639.0,4943.84765625
8,4,36639.4,5233.7646484375
8,4,36640.0,4943.84765625
8,4,36640.4,5218.505859375
8,4,36641.0,4943.84765625
8,4,36642.4,5233.7646484375
8,4,36646.0,4959.1064453125
8,4,36661.0,5233.7646484375
8,4,36662.6,4913.330078125
8,4,36669.0,5233.7646484375
8,4,36669.6,4898.0712890625
8,4,36679.6,5264.2822265625
8,4,36686.2,4943.84765625
8,4,36686.6,5203.2470703125
8,4,36692.2,4928.5888671875
8,4,36700.2,5233.7646484375
8,4,36713.8,4928.5888671875
8,4,36716.2,5233.7646484375
8,4,36717.8,4928.5888671875
8,4,36730.8,5249.0234375
8,4,36748.0,4943.84765625
8,4,36749.4,5233.7646484375
8,4,36750.0,4913.330078125
8,4,36751.4,5294.7998046875
8,4,36774.6,4913.330078125
8,4,36775.0,5233.7646484375
8,4,36778.6,4913.330078125
8,4,36779.0,5218.505859375
8,4,36800.2,4913.330078125
8,4,36809.2,5264.2822265625
8,4,36816.8,4959.1064453125
8,4,36845.4,5249.0234375
8,4,36848.0,4928.5888671875
8,4,36849.0,5203.2470703125
8,4,36864.6,5096.435546875
8,4,36867.0,5233.7646484375
8,4,36867.6,5096.435546875
8,4,36868.0,5233.7646484375
8,4,36868.6,5096.435546875
8,4,36872.0,5233.7646484375
8,4,36873.6,4898.0712890625
8,4,36875.0,5233.7646484375
8,4,36882.6,4898.0712890625
8,4,36883.0,5218.505859375
8,4,36885.6,4898.0712890625
8,4,36887.0,5233.7646484375
8,4,36895.2,4974.365234375
8,4,36917.8,5218.505859375
8,4,36918.4,4913.330078125
8,4,36924.8,5233.7646484375
8,4,36925.4,4898.0712890625
8,4,36939.8,5264.2822265625
8,4,36944.0,4898.0712890625
8,4,36946.4,5233.7646484375
8,4,36953.0,4898.0712890625
8,4,36955.4,5233.7646484375
8,4,36956.0,4913.330078125
8,4,36956.4,5233.7646484375
8,4,36957.0,4913.330078125
8,4,36965.0,5233.7646484375
8,4,36975.6,4913.330078125
8,4,36987.6,5264.2822265625
8,4,36988.2,5004.8828125
8,4,37007.2,5264.2822265625
8,4,37008.8,4959.1064453125
8,4,37026.8,5218.505859375
8,4,37027.4,4928.5888671875
8,4,37027.8,5233.7646484375
8,4,37029.4,4913.330078125
8,4,37033.8,5233.7646484375
8,4,37034.4,4913.330078125
8,4,37034.8,5233.7646484375
8,4,37036.4,4913.330078125
8,4,37057.0,5249.0234375
8,4,37083.2,4913.330078125
8,4,37084.6,5233.7646484375
8,4,37102.8,4913.330078125
8,4,37125.8,5233.7646484375
8,4,37127.4,4913.330078125
8,4,37129.4,5249.0234375
8,4,37147.0,5020.1416015625
8,4,37153.4,5264.2822265625
8,4,37158.0,4928.5888671875
8,4,37174.0,5264.2822265625
8,4,37192.2,4913.330078125
8,4,37192.6,5218.505859375
8,4,37195.2,4928.5888671875
8,4,37215.2,5249.0234375
8,4,37217.8,4913.330078125
8,4,37230.8,5279.541015625
8,4,37236.4,4943.84765625
8,4,37267.0,5294.7998046875
8,4,37267.6,4913.330078125
8,4,37282.6,5233.7646484375
8,4,37288.2,4898.0712890625
8,4,37288.6,5233.7646484375
8,4,37290.2,4913.330078125
8,4,37290.6,5218.505859375
8,4,37291.2,4928.5888671875
8,4,37291.6,5203.2470703125
8,4,37313.8,4928.5888671875
8,4,37314.2,5218.505859375
8,4,37314.8,4913.330078125
8,4,37315.2,5233.7646484375
8,4,37315.8,4913.330078125
8,4,37329.8,5249.0234375
8,4,37338.0,4898.0712890625
8,4,37366.0,5203.2470703125
8,4,37366.6,4898.0712890625
8,4,37377.6,5264.2822265625
8,4,37382.2,4928.5888671875
8,4,37382.6,5203.2470703125
8,4,37389.2,4913.330078125
8,4,37400.2,5264.2822265625
8,4,37420.8,4928.5888671875
8,4,37422.8,5249.0234375
8,4,37425.4,4959.1064453125
8,4,37425.8,5233.7646484375
8,4,37426.4,4959.1064453125
8,4,37427.8,5249.0234375
8,4,37429.4,4959.1064453125
8,4,37447.4,5233.7646484375
8,4,37448.0,4898.0712890625
8,4,37452.4,5249.0234375
8,4,37453.0,4943.84765625
8,4,37471.0,5249.0234375
8,4,37475.6,4898.0712890625
8,4,37477.6,5233.7646484375
8,4,37505.8,4959.1064453125
8,4,37520.8,5310.05859375
8,4,37523.4,4898.0712890625
8,4,37541.4,5264.2822265625
8,4,37555.0,4898.0712890625
8,4,37555.4,5233.7646484375
8,4,37563.0,4898.0712890625
8,4,37565.0,5249.0234375
8,4,37580.6,4913.330078125
8,4,37583.0,5233.7646484375
8,4,37583.6,4928.5888671875
8,4,37585.0,5249.0234375
8,4,37585.6,4928.5888671875
8,4,37587.0,5233.7646484375
8,4,37600.2,4974.365234375
8,4,37606.2,5249.0234375
8,4,37609.8,4943.84765625
8,4,37616.8,5249.0234375
8,4,37620.4,4913.330078125
8,4,37626.8,5233.7646484375
8,4,37627.4,4898.0712890625
8,4,37628.8,5218.505859375
8,4,37633.4,4898.0712890625
8,4,37639.8,5249.0234375
8,4,37656.0,4928.5888671875
8,4,37656.4,5233.7646484375
8,4,37657.0,4959.1064453125
8,4,37673.0,5218.505859375
8,4,37677.6,4943.84765625
8,4,37678.6,5249.0234375
8,4,37680.2,4928.5888671875
8,4,37681.6,5218.505859375
8,4,37688.2,4959.1064453125
8,4,37707.2,5294.7998046875
8,4,37708.8,4898.0712890625
8,4,37709.2,5279.541015625
8,4,37730.4,4913.330078125
8,4,37730.8,5218.505859375
8,4,37733.4,4913.330078125
8,4,37735.8,5218.505859375
8,4,37736.4,4928.5888671875
8,4,37737.4,5218.505859375
8,4,37753.0,4943.84765625
8,4,37753.4,5218.505859375
8,4,37755.0,4943.84765625
8,4,37755.4,5218.505859375
8,4,37756.0,4943.84765625
8,4,37765.0,5249.0234375
8,4,37782.6,4943.84765625
8,4,37784.6,5233.7646484375
8,4,37806.8,4943.84765625
8,4,37807.2,5218.505859375
8,4,37807.8,4943.84765625
8,4,37808.2,5233.7646484375
8,4,37809.8,4928.5888671875
8,4,37813.2,5233.7646484375
8,4,37814.8,4913.330078125
8,4,37826.8,5249.0234375
8,4,37840.4,4913.330078125
8,4,37841.8,5233.7646484375
8,4,37842.4,4928.5888671875
8,4,37842.8,5233.7646484375
8,4,37865.6,4959.1064453125
8,4,37873.6,5233.7646484375
8,4,37880.2,4898.0712890625
8,4,37883.6,5249.0234375
8,4,37884.2,4913.330078125
8,4,37885.6,5233.7646484375
8,4,37886.2,4913.330078125
8,4,37888.6,5233.7646484375
8,4,37912.8,4913.330078125
8,4,37913.8,5249.0234375
8,4,37935.4,4943.84765625
8,4,37952.0,5249.0234375
8,4,37960.6,4913.330078125
8,4,37963.0,5264.2822265625
8,4,37964.6,4943.84765625
8,4,37965.0,5249.0234375
8,4,37982.2,4928.5888671875
8,4,37982.6,5233.7646484375
8,4,37983.2,4928.5888671875
8,4,37986.6,5218.505859375
8,4,37988.2,4928.5888671875
8,4,37988.6,5218.505859375
8,4,37990.2,4913.330078125
8,4,37990.6,5203.2470703125
8,4,37992.2,4913.330078125
8,4,38000.2,5218.505859375
8,4,38018.4,4928.5888671875
8,4,38028.8,5264.2822265625
8,4,38043.0,4913.330078125
8,4,38043.4,5264.2822265625
8,4,38068.6,4898.0712890625
8,4,38070.0,5218.505859375
8,4,38071.6,4898.0712890625
8,4,38077.6,5249.0234375
8,4,38093.2,4913.330078125
8,4,38100.2,5264.2822265625
8,4,38124.4,4928.5888671875
8,4,38128.8,5249.0234375
8,4,38148.0,4928.5888671875
8,4,38148.4,5218.505859375
8,4,38149.0,4913.330078125
8,4,38151.4,5249.0234375
8,4,38153.0,4898.0712890625
8,4,38154.4,5233.7646484375
8,4,38156.0,4913.330078125
8,4,38179.6,5249.0234375
8,4,38199.8,4943.84765625
8,4,38200.2,5203.2470703125
8,4,38200.8,4943.84765625
8,4,38224.8,5294.7998046875
8,4,38226.4,4913.330078125
8,4,38229.8,5233.7646484375
8,4,38231.4,4913.330078125
8,4,38235.8,5233.7646484375
8,4,38237.4,4928.5888671875
8,4,38241.4,5249.0234375
8,4,38246.0,4928.5888671875
8,4,38249.0,5249.0234375
8,4,38261.6,5050.6591796875
8,4,38262.0,5249.0234375
8,4,38264.6,4989.6240234375
8,4,38265.0,5203.2470703125
8,4,38265.6,4974.365234375
8,4,38269.0,5203.2470703125
8,4,38269.6,4959.1064453125
8,4,38270.0,5203.2470703125
8,4,38270.6,4943.84765625
8,4,38298.2,5279.541015625
8,4,38309.8,4928.5888671875
8,4,38325.2,5187.98828125
8,4,38325.4,4898.0712890625
8,4,38337.8,5249.0234375
8,4,38347.0,4928.5888671875
8,4,38359.0,5249.0234375
8,4,38380.2,4913.330078125
8,4,38381.6,5218.505859375
8,4,38382.2,4913.330078125
8,4,38384.6,5249.0234375
8,4,38403.8,4898.0712890625
8,4,38407.2,5233.7646484375
8,4,38407.8,4898.0712890625
8,4,38411.2,5294.7998046875
8,4,38411.8,4943.84765625
8,4,38426.8,5233.7646484375
8,4,38435.0,4974.365234375
8,4,38444.4,5264.2822265625
8,4,38458.6,4913.330078125
8,4,38478.6,5279.541015625
8,4,38480.2,4898.0712890625
8,4,38498.2,5264.2822265625
8,4,38518.8,4913.330078125
8,4,38538.4,5264.2822265625
8,4,38545.0,4974.365234375
8,4,38546.4,5249.0234375
8,4,38547.0,4974.365234375
8,4,38548.4,5249.0234375
8,4,38566.0,4974.365234375
8,4,38568.0,5233.7646484375
8,4,38568.6,4928.5888671875
8,4,38576.6,5264.2822265625
8,4,38589.2,4928.5888671875
8,4,38599.2,5264.2822265625
8,4,38612.8,4959.1064453125
8,4,38613.8,5264.2822265625
8,4,38623.4,4974.365234375
8,4,38646.4,5233.7646484375
8,4,38647.0,4943.84765625
8,4,38667.0,5279.541015625
8,4,38667.6,4943.84765625
8,4,38671.6,5264.2822265625
8,4,38685.2,4959.1064453125
8,4,38687.6,5218.505859375
8,4,38688.2,4928.5888671875
8,4,38689.6,5218.505859375
8,4,38692.2,4943.84765625
8,4,38713.8,5249.0234375
8,4,38716.4,4913.330078125
8,4,38728.8,5264.2822265625
8,4,38754.0,4913.330078125
8,4,38761.0,5233.7646484375
8,4,38767.6,4928.5888671875
8,4,38776.6,5264.2822265625
8,4,38798.2,4928.5888671875
8,4,38800.0,5157.470703125
8,4,38800.8,4943.84765625
8,4,38818.2,5218.505859375
8,4,38821.8,5004.8828125
8,4,38822.8,5233.7646484375
8,4,38826.4,4928.5888671875
8,4,38826.8,5218.505859375
8,4,38827.4,4913.330078125
8,4,38847.4,5249.0234375
8,4,38848.0,4913.330078125
8,4,38853.4,5279.541015625
8,4,38877.2,4943.84765625
8,4,38899.2,5233.7646484375
8,4,38899.8,4943.84765625
8,4,38922.8,5294.7998046875
8,4,38923.4,4928.5888671875
8,4,38923.8,5233.7646484375
8,4,38941.0,5065.91796875
8,4,38944.4,5249.0234375
8,4,38947.0,4959.1064453125
8,4,38947.4,5218.505859375
8,4,38948.0,4943.84765625
8,4,38952.0,5249.0234375
8,4,38961.6,5004.8828125
8,4,38963.0,5233.7646484375
8,4,38967.6,5004.8828125
8,4,38968.4,5233.7646484375
8,4,38969.8,5126.953125
8,4,38971.6,5233.7646484375
8,4,38971.8,5126.953125
8,4,38985.6,5218.505859375
8,4,38986.2,4959.1064453125
8,4,39000.2,5233.7646484375
8,4,39000.8,4913.330078125
8,4,39016.8,5249.0234375
8,4,39023.4,4943.84765625
8,4,39037.8,5249.0234375
8,4,39059.6,4943.84765625
8,4,39066.6,5279.541015625
8,4,39079.2,4928.5888671875
8,4,39084.6,5249.0234375
8,4,39086.2,4928.5888671875
8,4,39088.6,5249.0234375
8,4,39033.4,4928.5888671875
8,4,39106.2,5233.7646484375
8,4,39106.8,4928.5888671875
8,4,39107.2,5264.2822265625
8,4,39108.8,4913.330078125
8,4,39110.2,5218.505859375
8,4,39110.8,4928.5888671875
8,4,39112.2,5233.7646484375
8,4,39127.4,4959.1064453125
8,4,39128.8,5218.505859375
8,4,39129.4,4943.84765625
8,4,39131.0,5218.505859375
8,4,39131.4,4928.5888671875
8,4,39131.8,5249.0234375
8,4,39132.4,4943.84765625
8,4,39133.4,5233.7646484375
8,4,39136.0,4959.1064453125
8,4,39181.6,5233.7646484375
8,4,39185.2,4913.330078125
8,4,39189.6,5249.0234375
8,4,39195.2,4913.330078125
8,4,39226.8,5279.541015625
8,4,39240.4,4943.84765625
8,4,39244.4,5264.2822265625
8,4,39245.0,4959.1064453125
8,4,39245.4,5249.0234375
8,4,39246.0,4974.365234375
8,4,39247.4,5249.0234375
8,4,39248.0,4989.6240234375
8,4,39264.0,5249.0234375
8,4,39265.6,4913.330078125
8,4,39266.6,5203.2470703125
8,4,39289.2,4928.5888671875
8,4,39290.2,5249.0234375
8,4,39312.8,4943.84765625
8,4,39313.8,5233.7646484375
