DR,timestamp,threshold,event,device,nb_ED,seed,objSize,distance,fport,policy
ALL,1634.810889964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1639.990281964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1639.990281964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1639.990281964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1645.169673964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1645.169673964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1645.169673964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1650.349065964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1650.349065964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1650.349065964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1655.528457964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1655.528457964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1655.528457964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1660.707849964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1660.707849964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1660.707849964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1665.887241964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1665.887241964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1665.887241964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1671.066633964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1671.066633964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1671.066633964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1676.246025964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1676.246025964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1676.246025964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1681.425417964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1681.425417964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1681.425417964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1686.604809964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1686.604809964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1686.604809964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1691.784201964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1691.784201964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1691.784201964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1696.963593964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1696.963593964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1696.963593964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1702.142985964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1702.142985964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1702.142985964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1707.322377964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1707.322377964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1707.322377964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1712.501769964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1712.501769964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1712.501769964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1717.681161964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1717.681161964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1717.681161964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1722.860553964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1722.860553964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1722.860553964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1728.039945964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1728.039945964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1728.039945964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1733.219337964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1733.219337964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1733.219337964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1738.398729964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1738.398729964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1738.398729964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1743.578121964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1743.578121964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1743.578121964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1748.757513964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1748.757513964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1748.757513964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1753.936905964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1753.936905964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1753.936905964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1759.116297964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1759.116297964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1759.116297964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1764.295689964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1764.295689964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1764.295689964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1769.475081964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1769.475081964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1769.475081964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1774.654473964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1774.654473964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1774.654473964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1779.833865964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1779.833865964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1779.833865964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,1785.013257964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD2
ALL,1785.013257964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD2
ALL,1785.013257964,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD2
ALL,12.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,17.308480010,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD3
ALL,22.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,27.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,72.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,77.308480010,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD3
ALL,82.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,87.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,132.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,137.308480010,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD3
ALL,142.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,147.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,192.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,197.308480010,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD3
ALL,202.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,207.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,252.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,257.308480010,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD3
ALL,262.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,267.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,312.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,316.102921740,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,28,THRESHOLD3
ALL,316.102921740,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,202,THRESHOLD3
ALL,322.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,322.947401700,2000,TX,0110110|0000000000000011101001001,4,1,2000,0,29,THRESHOLD3
ALL,322.947401700,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,204,THRESHOLD3
ALL,327.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,372.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,382.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,387.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,432.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,442.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,447.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,492.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,502.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,507.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,552.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,562.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,567.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,612.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,615.420363492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD3
ALL,618.786507492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD3
ALL,622.152651492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD3
ALL,622.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,625.518795492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD3
ALL,627.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,628.884939492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD3
ALL,632.251083492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD3
ALL,635.617227492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD3
ALL,638.983371492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD3
ALL,642.349515492,2000,RX,0110110|0000000000000011101001001,4,1,2000,0,200,THRESHOLD3
ALL,672.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,682.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,687.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,732.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,742.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,747.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,792.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,802.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,807.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,852.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,862.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,867.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,912.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,922.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,927.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,972.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,982.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,987.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,1032.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1042.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1047.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,1092.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1102.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1107.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,1152.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1162.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1167.344576010,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,1212.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1222.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1226.185353740,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,28,THRESHOLD3
ALL,1226.185353740,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,202,THRESHOLD3
ALL,1236.551881700,2000,TX,0110110|0000000000000011101001011,4,1,2000,0,29,THRESHOLD3
ALL,1236.551881700,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,204,THRESHOLD3
ALL,1272.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1282.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1332.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1342.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1392.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1402.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1452.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1462.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1512.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1522.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1525.717835404,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD3
ALL,1531.436363404,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD3
ALL,1537.154891404,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD3
ALL,1542.873419404,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD3
ALL,1548.591947404,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD3
ALL,1554.310475404,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD3
ALL,1560.029003404,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD3
ALL,1565.747531404,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD3
ALL,1571.466059404,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD3
ALL,1572.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1577.184587404,2000,RX,0110110|0000000000000011101001011,4,1,2000,0,200,THRESHOLD3
ALL,1582.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1632.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1642.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1692.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1702.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1752.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1762.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1812.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1822.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1872.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1882.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1932.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,1942.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,1992.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,2002.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,2052.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,2062.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,2112.427008010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,2122.550912010,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,2171.350217740,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,28,THRESHOLD3
ALL,2171.350217740,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,202,THRESHOLD3
ALL,2183.607689740,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,28,THRESHOLD3
ALL,2183.607689740,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,202,THRESHOLD3
ALL,2188.728064010,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,29,THRESHOLD3
ALL,2210.206537700,2000,TX,0110110|0000000000000011101001010,4,1,2000,0,29,THRESHOLD3
ALL,2210.206537700,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,204,THRESHOLD3
ALL,2250.057801710,2000,TX,0110110|0000000000000011101001000,4,1,2000,0,29,THRESHOLD3
ALL,2250.057801710,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,204,THRESHOLD3
ALL,2470.740361964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2470.740361964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2475.919753964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2475.919753964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2481.099145964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2481.099145964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2486.278537964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2486.278537964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2491.457929964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2491.457929964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2496.637321964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2496.637321964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2501.816713964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2501.816713964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2506.996105964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2506.996105964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2512.175497964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2512.175497964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2517.354889964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2517.354889964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2522.534281964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2522.534281964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2527.713673964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2527.713673964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2532.893065964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2532.893065964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2538.072457964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2538.072457964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2543.251849964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2543.251849964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2548.431241964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2548.431241964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2553.610633964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2553.610633964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2558.790025964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2558.790025964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2563.969417964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2563.969417964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2569.148809964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2569.148809964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2574.328201964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2574.328201964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2579.507593964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2579.507593964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2584.686985964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2584.686985964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2589.866377964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2589.866377964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2595.045769964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2595.045769964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2600.225161964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2600.225161964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2605.404553964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2605.404553964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
