addr,event,start,end,freq,size,DR,sample
00:80:E1:15:05:AB:D0:6C,RX,1731697737.122,1731697744.136,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697744.146,1731697751.167,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697751.176,1731697758.190,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697758.200,1731697766.221,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697766.231,1731697772.436,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697772.441,1731697773.248,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697773.257,1731697780.274,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697780.284,1731697787.300,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697787.310,1731697790.763,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,RX,1731697790.769,1731697794.328,869525000,0,3,1
00:80:E1:15:05:AB:D0:6C,TX,1731935022.661,1731935022.849,867700000,21,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935052.667,1731935052.855,867900000,18,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935082.673,1731935082.861,867300000,18,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935112.679,1731935112.867,867700000,18,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935142.685,1731935142.872,867100000,18,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935172.691,1731935172.878,867100000,18,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935202.697,1731935202.884,868100000,18,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935232.702,1731935232.890,868500000,18,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935262.708,1731935262.896,867700000,18,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935292.714,1731935292.902,868100000,18,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935322.720,1731935322.908,867500000,18,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935322.720,1731935324.199,867500000,0,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935324.215,1731935324.382,867700000,15,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935324.215,1731935325.591,867700000,0,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935329.481,1731935329.648,867100000,15,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935329.481,1731935330.857,867100000,0,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731935330.864,1731935331.051,867300000,18,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935611.874,1731935631.858,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935631.867,1731935639.889,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935639.899,1731935646.916,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935646.926,1731935653.946,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935653.955,1731935660.972,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935660.982,1731935668.002,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935668.012,1731935675.022,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935675.032,1731935683.057,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935683.067,1731935685.758,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935685.763,1731935690.081,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935690.091,1731935697.099,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935697.109,1731935704.125,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935704.135,1731935711.141,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935711.151,1731935718.172,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935718.182,1731935726.195,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935726.205,1731935733.218,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935733.228,1731935740.246,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935740.256,1731935747.276,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935747.285,1731935749.322,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935749.326,1731935754.293,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,RX,1731935754.303,1731935761.323,869525000,0,3,3
00:80:E1:15:05:AB:D0:6C,TX,1731936013.091,1731936013.278,868500000,21,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936043.097,1731936043.284,867100000,18,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936073.103,1731936073.290,868300000,18,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936103.108,1731936103.296,868300000,18,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936133.114,1731936133.302,867900000,18,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936163.120,1731936163.308,867900000,18,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936193.126,1731936193.314,867500000,18,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936223.132,1731936223.319,867700000,18,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936253.138,1731936253.325,868500000,18,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936283.144,1731936283.331,867300000,18,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936313.150,1731936313.337,868100000,18,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936313.150,1731936314.628,868100000,0,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936314.645,1731936314.812,868500000,15,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936314.645,1731936316.021,868500000,0,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936319.909,1731936320.076,867700000,15,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936319.909,1731936321.285,867700000,0,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731936321.292,1731936321.480,867900000,18,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936587.303,1731936603.295,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936603.300,1731936610.719,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936610.724,1731936622.295,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936622.305,1731936629.288,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936629.298,1731936637.322,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936637.332,1731936644.349,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936644.358,1731936651.367,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936651.378,1731936658.394,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936658.403,1731936665.410,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936665.421,1731936672.436,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936672.445,1731936680.462,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936680.472,1731936687.496,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936687.506,1731936694.521,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936694.530,1731936701.549,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936701.559,1731936708.575,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936708.585,1731936715.607,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936715.616,1731936723.632,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936723.643,1731936730.656,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936730.666,1731936737.688,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936737.698,1731936744.711,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936744.721,1731936746.221,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,RX,1731936746.227,1731936751.737,869525000,0,3,4
00:80:E1:15:05:AB:D0:6C,TX,1731934046.842,1731934047.029,868300000,21,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934076.848,1731934077.035,867700000,18,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934106.853,1731934107.041,867900000,18,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934136.859,1731934137.047,867500000,18,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934166.865,1731934167.053,867700000,18,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934196.871,1731934197.059,868500000,18,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934226.877,1731934227.064,867300000,18,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934256.883,1731934257.070,868300000,18,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934286.889,1731934287.076,868500000,18,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934316.894,1731934317.082,867900000,18,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934346.900,1731934347.088,868100000,18,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934346.900,1731934348.379,868100000,0,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934348.393,1731934348.561,867300000,15,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934348.393,1731934349.770,867300000,0,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934353.660,1731934353.827,867700000,15,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934353.660,1731934355.036,867700000,0,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731934355.043,1731934355.230,867100000,18,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934613.054,1731934653.377,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934653.383,1731934655.924,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934655.935,1731934660.415,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934660.420,1731934663.957,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934663.967,1731934664.603,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934664.608,1731934670.985,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934670.996,1731934678.014,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934678.022,1731934685.041,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934685.051,1731934686.415,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934686.420,1731934692.072,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934692.082,1731934699.088,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934699.098,1731934707.125,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934707.135,1731934709.508,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934709.513,1731934714.148,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934714.158,1731934721.182,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934721.191,1731934728.205,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934728.215,1731934735.230,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934735.240,1731934742.263,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934742.272,1731934750.278,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934750.288,1731934757.304,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934757.313,1731934764.329,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934764.339,1731934771.356,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934771.366,1731934778.395,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,RX,1731934778.405,1731934785.411,869525000,0,3,2
00:80:E1:15:05:AB:D0:6C,TX,1731940558.568,1731940558.755,867500000,21,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940588.574,1731940588.761,867500000,18,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940618.580,1731940618.767,868500000,18,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940648.585,1731940648.773,867100000,18,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940678.591,1731940678.779,868100000,18,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940708.597,1731940708.785,868300000,18,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940738.603,1731940738.791,867900000,18,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940768.609,1731940768.796,867900000,18,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940798.615,1731940798.802,867300000,18,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940828.621,1731940828.808,867700000,18,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940858.626,1731940858.814,868500000,18,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731940858.626,1731940860.105,868500000,0,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940860.122,1731940860.289,867100000,15,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731940860.122,1731940861.498,867100000,0,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940865.387,1731940865.554,868300000,15,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731940865.387,1731940866.763,868300000,0,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731940866.770,1731940866.958,868300000,18,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941156.781,1731941167.769,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941167.779,1731941174.800,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941174.810,1731941182.816,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941182.826,1731941189.839,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941189.849,1731941196.862,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941196.872,1731941203.892,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941203.902,1731941210.917,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941210.926,1731941218.944,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941218.954,1731941225.985,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941225.995,1731941232.997,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941233.006,1731941240.011,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941240.021,1731941247.037,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941247.046,1731941254.062,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941254.072,1731941262.081,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941262.090,1731941269.109,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941269.119,1731941276.135,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941276.145,1731941283.163,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941283.172,1731941290.197,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,RX,1731941290.207,1731941297.214,869525000,0,3,5
00:80:E1:15:05:AB:D0:6C,TX,1731695910.275,1731695910.648,867900000,21,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731695940.281,1731695940.613,867900000,18,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731695970.286,1731695970.618,867500000,18,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731696000.292,1731696000.624,867700000,18,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731696030.298,1731696030.630,867100000,18,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731696060.304,1731696060.636,867300000,18,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731696090.310,1731696090.642,868300000,18,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731696120.316,1731696120.648,868500000,18,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731696150.322,1731696150.654,867700000,18,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731696180.327,1731696180.659,867900000,18,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731696210.333,1731696210.665,867300000,18,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696210.333,1731696212.206,867300000,0,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731696212.221,1731696212.554,867500000,15,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696212.221,1731696213.931,867500000,0,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731696217.820,1731696218.152,868500000,15,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696217.820,1731696219.529,868500000,0,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731696219.535,1731696219.867,867300000,18,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696518.546,1731696520.593,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696520.602,1731696526.616,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696526.624,1731696533.643,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696533.651,1731696539.664,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696539.672,1731696545.684,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696545.692,1731696551.708,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696551.716,1731696558.738,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696558.745,1731696564.761,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696564.770,1731696570.779,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696570.786,1731696576.808,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696576.816,1731696583.830,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696583.838,1731696589.850,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696589.858,1731696595.868,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696595.876,1731696601.899,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696601.907,1731696608.921,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696608.929,1731696614.949,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696614.957,1731696620.975,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696620.983,1731696628.002,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696628.010,1731696634.028,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696634.035,1731696640.053,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696640.061,1731696646.068,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696646.075,1731696653.094,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696653.103,1731696659.119,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696659.127,1731696665.146,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696665.155,1731696671.154,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696671.161,1731696678.178,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696678.187,1731696684.202,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696684.210,1731696690.227,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696690.235,1731696696.252,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696696.260,1731696703.280,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696703.287,1731696709.306,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696709.314,1731696715.332,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696715.340,1731696721.348,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696721.356,1731696728.382,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696728.390,1731696734.403,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696734.410,1731696740.431,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696740.439,1731696746.458,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696746.466,1731696753.484,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696753.491,1731696759.507,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696759.515,1731696765.531,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696765.538,1731696772.557,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696772.565,1731696778.581,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696778.589,1731696784.606,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696784.614,1731696790.635,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696790.643,1731696797.654,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696797.662,1731696803.677,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696803.685,1731696809.700,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696809.708,1731696815.724,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696815.732,1731696822.749,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696822.757,1731696828.774,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696828.782,1731696834.794,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,RX,1731696834.802,1731696840.819,869525000,0,2,1
00:80:E1:15:05:AB:D0:6C,TX,1731941501.673,1731941502.046,867500000,21,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941531.679,1731941532.011,867100000,18,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941561.685,1731941562.017,867300000,18,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941591.691,1731941592.023,868100000,18,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941621.697,1731941622.029,868300000,18,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941651.703,1731941652.035,867700000,18,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941681.709,1731941682.041,868100000,18,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941711.714,1731941712.046,867500000,18,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941741.720,1731941742.052,867700000,18,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941771.726,1731941772.058,868500000,18,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941801.732,1731941802.064,867100000,18,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731941801.732,1731941803.605,867100000,0,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941803.620,1731941803.953,868100000,15,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731941803.620,1731941805.330,868100000,0,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941809.218,1731941809.550,868300000,15,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731941809.218,1731941810.927,868300000,0,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731941810.934,1731941811.266,867900000,18,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942078.945,1731942111.940,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942111.948,1731942117.966,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942117.974,1731942124.984,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942124.992,1731942131.008,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942131.016,1731942137.034,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942137.042,1731942143.055,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942143.063,1731942150.079,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942150.086,1731942156.102,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942156.110,1731942162.126,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942162.134,1731942168.150,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942168.158,1731942175.174,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942175.182,1731942181.209,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942181.216,1731942187.229,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942187.237,1731942193.243,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942193.251,1731942200.268,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942200.276,1731942206.293,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942206.300,1731942212.317,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942212.325,1731942219.343,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942219.351,1731942225.369,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942225.376,1731942231.392,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942231.400,1731942237.411,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942237.418,1731942244.430,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942244.438,1731942250.444,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942250.453,1731942256.468,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942256.476,1731942262.492,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942262.500,1731942269.524,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942269.532,1731942275.536,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942275.543,1731942281.559,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942281.567,1731942287.584,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942287.591,1731942294.602,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942294.610,1731942300.617,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942300.625,1731942306.640,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942306.648,1731942312.666,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942312.673,1731942319.691,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942319.699,1731942325.713,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942325.721,1731942331.737,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942331.745,1731942338.762,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942338.770,1731942344.779,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942344.787,1731942350.797,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942350.806,1731942356.821,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942356.829,1731942363.845,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942363.853,1731942369.860,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942369.868,1731942375.875,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942375.882,1731942381.903,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942381.911,1731942388.929,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942388.937,1731942394.948,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942394.957,1731942400.970,869525000,0,2,2
